Orthogroup	gila	anole
OG0008144	ENSACAT00000006170-0	ENSACAT00000006170
OG0008145	augTM-ENSACAT00000006059-0	ENSACAT00000006059
OG0008147	augTM-ENSACAT00000030711-0	ENSACAT00000030711
OG0008148	augTM-ENSACAT00000005706-0	ENSACAT00000005706
OG0008149	augTM-ENSACAT00000000696-0	ENSACAT00000046156
OG0008150	augTM-ENSACAT00000000710-0	ENSACAT00000000710
OG0008152	augTMR-ENSACAT00000006679-0	ENSACAT00000006679, ENSACAT00000058426
OG0008154	augTM-ENSACAT00000023799-0	ENSACAT00000045148
OG0008155	ENSACAT00000006366-0	ENSACAT00000006366
OG0008156	augTM-ENSACAT00000009658-0	ENSACAT00000009658
OG0008157	augTM-ENSACAT00000009615-0	ENSACAT00000009615
OG0008158	ENSACAT00000009580-0	ENSACAT00000009580
OG0008159	ENSACAT00000009149-0	ENSACAT00000050237
OG0008161	ENSACAT00000009863-1	ENSACAT00000057435
OG0008164	ENSACAT00000000613-0	ENSACAT00000000613
OG0008165	augTM-ENSACAT00000010682-0	ENSACAT00000010682
OG0008167	augTM-ENSACAT00000010493-0	ENSACAT00000010493
OG0008168	ENSACAT00000010444-0	ENSACAT00000010444
OG0008169	ENSACAT00000010130-0	ENSACAT00000010130
OG0008171	augTMR-ENSACAT00000009910-0	ENSACAT00000009910
OG0008172	augTM-ENSACAT00000009765-0	ENSACAT00000009765
OG0008174	augCGP-1123.t1	ENSACAT00000053929
OG0008175	augTM-ENSACAT00000016111-2	ENSACAT00000016111
OG0008176	ENSACAT00000016040-0	ENSACAT00000016040
OG0008177	augTM-ENSACAT00000015968-0	ENSACAT00000015968
OG0008178	augTM-ENSACAT00000015690-0	ENSACAT00000015690
OG0008179	ENSACAT00000015668-0	ENSACAT00000015668
OG0008181	augTM-ENSACAT00000014707-0	ENSACAT00000014707
OG0008183	ENSACAT00000014498-0	ENSACAT00000014498
OG0008184	augTMR-ENSACAT00000016411-0	ENSACAT00000041896
OG0008186	ENSACAT00000016051-0	ENSACAT00000016051
OG0008187	augTMR-ENSACAT00000015989-0	ENSACAT00000043449
OG0008188	augTM-ENSACAT00000007202-0	ENSACAT00000007202
OG0008189	augTM-ENSACAT00000007508-1	ENSACAT00000007508
OG0008190	augTM-ENSACAT00000007841-3	ENSACAT00000007841
OG0008192	ENSACAT00000008107-0	ENSACAT00000008107
OG0008193	ENSACAT00000008118-1	ENSACAT00000047118
OG0008195	augTM-ENSACAT00000008482-0	ENSACAT00000008482
OG0008197	ENSACAT00000004539-0	ENSACAT00000004539
OG0008198	ENSACAT00000003682-0	ENSACAT00000003682
OG0008199	augTMR-ENSACAT00000003715-0	ENSACAT00000003715
OG0008200	ENSACAT00000008007-0	ENSACAT00000008007
OG0008201	augTMR-ENSACAT00000007977-0	ENSACAT00000054048
OG0008202	ENSACAT00000007904-0	ENSACAT00000007904
OG0008203	augTMR-ENSACAT00000007874-0	ENSACAT00000007874
OG0008204	augTM-ENSACAT00000006890-0	ENSACAT00000006890
OG0008206	augTM-ENSACAT00000008350-0	ENSACAT00000008350, ENSACAT00000058506
OG0008207	augTMR-ENSACAT00000026877-0	ENSACAT00000026877
OG0008209	augTMR-ENSACAT00000007589-0	ENSACAT00000047966
OG0008210	augTM-ENSACAT00000006731-0	ENSACAT00000006731
OG0008213	ENSACAT00000003722-0, augCGP-2080.t1	ENSACAT00000044545
OG0008214	ENSACAT00000003026-0	ENSACAT00000003026
OG0008216	ENSACAT00000016236-0	ENSACAT00000016236
OG0008217	ENSACAT00000001769-1	ENSACAT00000001769
OG0008218	augTM-ENSACAT00000001545-0	ENSACAT00000001545
OG0008219	ENSACAT00000001181-0	ENSACAT00000001181
OG0008220	ENSACAT00000029996-0	ENSACAT00000042209
OG0008222	ENSACAT00000004124-1	ENSACAT00000046656
OG0008223	augTM-ENSACAT00000004366-1	ENSACAT00000050955
OG0008224	augTM-ENSACAT00000004530-0	ENSACAT00000004530
OG0008226	ENSACAT00000004361-0	ENSACAT00000004361
OG0008228	augTM-ENSACAT00000000622-0	ENSACAT00000000622
OG0008229	augTMR-ENSACAT00000000801-2	ENSACAT00000000801
OG0008230	augTMR-ENSACAT00000001543-2	ENSACAT00000001543
OG0008231	augTM-ENSACAT00000012737-0	ENSACAT00000012737
OG0008232	ENSACAT00000012754-0	ENSACAT00000012754
OG0008234	augTM-ENSACAT00000014286-3	ENSACAT00000014286
OG0008235	augTM-ENSACAT00000014022-1	ENSACAT00000014022
OG0008236	ENSACAT00000014474-0	ENSACAT00000014474
OG0008237	ENSACAT00000012477-0	ENSACAT00000012477
OG0008238	augTM-ENSACAT00000012572-0	ENSACAT00000012572
OG0008239	ENSACAT00000012786-1	ENSACAT00000012786
OG0008240	augTM-ENSACAT00000012890-0	ENSACAT00000049239
OG0008241	ENSACAT00000013120-0	ENSACAT00000013120
OG0008242	augTMR-ENSACAT00000007930-0	ENSACAT00000007930
OG0008244	ENSACAT00000013871-0	ENSACAT00000013871
OG0008247	ENSACAT00000001086-0	ENSACAT00000001086
OG0008248	ENSACAT00000001090-0	ENSACAT00000001090
OG0008250	augTM-ENSACAT00000015193-0	ENSACAT00000015193
OG0008251	ENSACAT00000015568-0	ENSACAT00000015568
OG0008252	augTM-ENSACAT00000015627-1	ENSACAT00000015627
OG0008253	augTM-ENSACAT00000000393-0	ENSACAT00000000393
OG0008255	ENSACAT00000000191-1	ENSACAT00000000191
OG0008256	ENSACAT00000000174-0	ENSACAT00000000174
OG0008257	augTM-ENSACAT00000000164-0	ENSACAT00000054877
OG0008259	augTM-ENSACAT00000014177-0	ENSACAT00000040100
OG0008261	augTM-ENSACAT00000013911-1	ENSACAT00000013911
OG0008262	ENSACAT00000013849-0	ENSACAT00000013849
OG0008263	augTMR-ENSACAT00000013829-0	ENSACAT00000038599
OG0008264	ENSACAT00000017883-0	ENSACAT00000017883
OG0008265	augTMR-ENSACAT00000017881-0	ENSACAT00000017881
OG0008266	ENSACAT00000017873-0	ENSACAT00000017873
OG0008270	augTM-ENSACAT00000017748-0	ENSACAT00000017748
OG0008271	augTM-ENSACAT00000017649-0	ENSACAT00000040764
OG0008272	ENSACAT00000005554-1	ENSACAT00000005554
OG0008273	augTM-ENSACAT00000010877-0	ENSACAT00000010877
OG0008275	ENSACAT00000010995-0	ENSACAT00000010995
OG0008276	augTM-ENSACAT00000011046-0	ENSACAT00000053459
OG0008277	ENSACAT00000011246-0	ENSACAT00000011246
OG0008278	ENSACAT00000011299-0	ENSACAT00000011299
OG0008279	augTMR-ENSACAT00000012130-0	ENSACAT00000012130
OG0008281	augTMR-ENSACAT00000005798-0	ENSACAT00000046938
OG0008282	augTM-ENSACAT00000005941-0	ENSACAT00000053837
OG0008284	ENSACAT00000011572-0	ENSACAT00000011572
OG0008285	augCGP-6436.t1	ENSACAT00000048847, ENSACAT00000049588
OG0008287	augTM-ENSACAT00000001419-0	ENSACAT00000001419
OG0008288	augTM-ENSACAT00000001391-0	ENSACAT00000001391
OG0008290	augTM-ENSACAT00000011081-0	ENSACAT00000011081
OG0008292	augTM-ENSACAT00000011185-0	ENSACAT00000011185
OG0008293	ENSACAT00000011508-0	ENSACAT00000011508
OG0008294	augTM-ENSACAT00000011818-0	ENSACAT00000011818
OG0008295	ENSACAT00000012004-0	ENSACAT00000012004
OG0008296	augTMR-ENSACAT00000012292-0	ENSACAT00000057324
OG0008299	augTM-ENSACAT00000011373-0	ENSACAT00000011373
OG0008301	ENSACAT00000009826-0	ENSACAT00000009826
OG0008302	augTM-ENSACAT00000009211-2	ENSACAT00000009211
OG0008303	augTM-ENSACAT00000009028-0	ENSACAT00000047457, ENSACAT00000009028
OG0008305	ENSACAT00000007258-0	ENSACAT00000007258
OG0008306	augTM-ENSACAT00000007282-0	ENSACAT00000042430
OG0008307	augTMR-ENSACAT00000007331-1	ENSACAT00000007331
OG0008308	augTM-ENSACAT00000007379-0	ENSACAT00000007379
OG0008311	ENSACAT00000018064-0	ENSACAT00000018064
OG0008312	augTMR-ENSACAT00000018061-0	ENSACAT00000018061
OG0008314	augTMR-ENSACAT00000018041-0	ENSACAT00000018041
OG0008315	augTM-ENSACAT00000018039-0	ENSACAT00000018039
OG0008317	augTM-ENSACAT00000008952-0	ENSACAT00000008952
OG0008318	ENSACAT00000000665-2	ENSACAT00000000665
OG0008320	augTM-ENSACAT00000015152-0	ENSACAT00000015152
OG0008321	augTM-ENSACAT00000015289-0	ENSACAT00000015289
OG0008322	ENSACAT00000015371-0	ENSACAT00000015371
OG0008323	augCGP-9046.t1	ENSACAT00000017801
OG0008324	augTM-ENSACAT00000017798-0	ENSACAT00000017798
OG0008325	augTMR-ENSACAT00000017773-0	ENSACAT00000017773
OG0008329	ENSACAT00000009872-0	ENSACAT00000009872
OG0008330	augTM-ENSACAT00000005916-0	ENSACAT00000041210
OG0008333	augTM-ENSACAT00000007076-0	ENSACAT00000007076
OG0008334	augTM-ENSACAT00000007094-0	ENSACAT00000007094
OG0008335	augTM-ENSACAT00000000195-1	ENSACAT00000000195
OG0008336	ENSACAT00000000198-0	ENSACAT00000000198
OG0008337	ENSACAT00000000225-0	ENSACAT00000000225
OG0008338	augTMR-ENSACAT00000011838-0	ENSACAT00000011838
OG0008339	augTM-ENSACAT00000001596-0	ENSACAT00000001596
OG0008340	ENSACAT00000001752-0	ENSACAT00000001752
OG0008341	ENSACAT00000001934-0	ENSACAT00000001934
OG0008342	augTMR-ENSACAT00000013233-0, ENSACAT00000026568-2	ENSACAT00000026568
OG0008343	ENSACAT00000014922-0	ENSACAT00000014922
OG0008345	augTMR-ENSACAT00000011756-0	ENSACAT00000011756, ENSACAT00000055793
OG0008346	augTM-ENSACAT00000010673-0	ENSACAT00000010673
OG0008347	ENSACAT00000010721-0	ENSACAT00000010721
OG0008351	augTM-ENSACAT00000004473-0	ENSACAT00000004473, ENSACAT00000028551
OG0008352	ENSACAT00000011376-1	ENSACAT00000011376
OG0008353	augTM-ENSACAT00000011561-1	ENSACAT00000011561, ENSACAT00000037264
OG0008355	augTM-ENSACAT00000007769-0	ENSACAT00000037150
OG0008356	augTM-ENSACAT00000007839-0	ENSACAT00000007839
OG0008357	augTMR-ENSACAT00000027398-0	ENSACAT00000027398
OG0008360	ENSACAT00000004158-0	ENSACAT00000004158
OG0008361	augTM-ENSACAT00000004291-0	ENSACAT00000004291
OG0008362	ENSACAT00000004428-0	ENSACAT00000004428
OG0008363	ENSACAT00000025118-0	ENSACAT00000025118
OG0008364	augTM-ENSACAT00000004665-1	ENSACAT00000004665
OG0008366	ENSACAT00000003478-1	ENSACAT00000003478
OG0008367	ENSACAT00000003035-1	ENSACAT00000003035
OG0008368	augTMR-ENSACAT00000002967-0	ENSACAT00000002967
OG0008370	augTMR-ENSACAT00000002930-0	ENSACAT00000002930
OG0008371	augTM-ENSACAT00000002558-0	ENSACAT00000002558
OG0008372	augCGP-12215.t1	ENSACAT00000058391
OG0008374	ENSACAT00000026919-0	ENSACAT00000026919
OG0008375	augTM-ENSACAT00000002293-0	ENSACAT00000002293
OG0008376	ENSACAT00000002264-0	ENSACAT00000002264
OG0008377	augTM-ENSACAT00000008756-0	ENSACAT00000008756
OG0008378	ENSACAT00000012116-0	ENSACAT00000012116
OG0008379	ENSACAT00000006683-2	ENSACAT00000006683
OG0008381	ENSACAT00000006306-0	ENSACAT00000006306
OG0008382	augTM-ENSACAT00000006300-0	ENSACAT00000006300
OG0008383	augTMR-ENSACAT00000006256-0	ENSACAT00000051467
OG0008385	ENSACAT00000001547-0	ENSACAT00000001547
OG0008388	augTM-ENSACAT00000013315-0	ENSACAT00000013315
OG0008389	augTM-ENSACAT00000013273-0	ENSACAT00000013273
OG0008391	ENSACAT00000006575-1	ENSACAT00000006575
OG0008392	augTM-ENSACAT00000006595-0	ENSACAT00000006595
OG0008393	augTM-ENSACAT00000016714-0	ENSACAT00000016714
OG0008394	ENSACAT00000015168-0	ENSACAT00000015168
OG0008395	ENSACAT00000015129-1	ENSACAT00000015129
OG0008397	ENSACAT00000006006-0	ENSACAT00000006006
OG0008398	augTM-ENSACAT00000006158-1	ENSACAT00000006158
OG0008399	augTM-ENSACAT00000006162-0	ENSACAT00000041281
OG0008401	augTM-ENSACAT00000006317-0	ENSACAT00000006317
OG0008402	ENSACAT00000006934-1	ENSACAT00000006934
OG0008404	ENSACAT00000006928-0	ENSACAT00000006928
OG0008407	augTM-ENSACAT00000006103-0	ENSACAT00000006103
OG0008408	ENSACAT00000006083-0	ENSACAT00000006083
OG0008409	augTMR-ENSACAT00000003500-0	ENSACAT00000045731
OG0008410	augTMR-ENSACAT00000003448-0	ENSACAT00000003448
OG0008411	augTM-ENSACAT00000003406-0	ENSACAT00000003406
OG0008413	ENSACAT00000003369-0	ENSACAT00000003369
OG0008414	augTM-ENSACAT00000003316-0	ENSACAT00000003316
OG0008415	augTM-ENSACAT00000003318-0	ENSACAT00000022350
OG0008416	augCGP-2351.t1	ENSACAT00000013745
OG0008417	augTMR-ENSACAT00000013878-0	ENSACAT00000013878
OG0008418	augTMR-ENSACAT00000030758-1	ENSACAT00000013896
OG0008419	ENSACAT00000013962-1	ENSACAT00000013962
OG0008420	augTM-ENSACAT00000014049-0	ENSACAT00000014049
OG0008421	ENSACAT00000014081-0	ENSACAT00000014081
OG0008422	augTM-ENSACAT00000029335-0	ENSACAT00000029335
OG0008423	augTMR-ENSACAT00000014395-0	ENSACAT00000014395
OG0008424	ENSACAT00000014519-0	ENSACAT00000037040
OG0008425	augTM-ENSACAT00000014618-1	ENSACAT00000014618
OG0008426	ENSACAT00000011986-0	ENSACAT00000011986
OG0008427	augTM-ENSACAT00000011833-0	ENSACAT00000011833
OG0008429	ENSACAT00000011584-0	ENSACAT00000011584
OG0008430	ENSACAT00000011525-0	ENSACAT00000011525
OG0008433	augTM-ENSACAT00000008457-0	ENSACAT00000008457
OG0008434	augTM-ENSACAT00000008485-0	ENSACAT00000058374
OG0008435	augTM-ENSACAT00000030725-0	ENSACAT00000008547
OG0008436	ENSACAT00000008764-0	ENSACAT00000039570
OG0008437	augTM-ENSACAT00000013592-0	ENSACAT00000053665
OG0008439	ENSACAT00000013532-0	ENSACAT00000013532
OG0008440	augTM-ENSACAT00000030129-0	ENSACAT00000049070
OG0008441	augTM-ENSACAT00000013062-0	ENSACAT00000013062
OG0008442	ENSACAT00000005594-2	ENSACAT00000005594
OG0008443	ENSACAT00000005702-0	ENSACAT00000005702
OG0008445	ENSACAT00000006114-0	ENSACAT00000006114
OG0008446	ENSACAT00000006190-4	ENSACAT00000006190
OG0008448	ENSACAT00000014094-0	ENSACAT00000014094
OG0008449	ENSACAT00000014310-0	ENSACAT00000014310
OG0008451	augTMR-ENSACAT00000014775-0	ENSACAT00000052835
OG0008452	augCGP-11762.t1	ENSACAT00000043968
OG0008453	augTMR-ENSACAT00000014964-0	ENSACAT00000014964
OG0008454	augTM-ENSACAT00000014982-0	ENSACAT00000058129
OG0008455	augTM-ENSACAT00000014992-0	ENSACAT00000014992
OG0008456	augTM-ENSACAT00000011250-0	ENSACAT00000011250
OG0008460	ENSACAT00000007171-0	ENSACAT00000042276
OG0008461	augTM-ENSACAT00000010310-0	ENSACAT00000010310
OG0008462	augTM-ENSACAT00000022119-0	ENSACAT00000022119
OG0008463	augTMR-ENSACAT00000016609-0	ENSACAT00000016609, ENSACAT00000052516
OG0008464	ENSACAT00000016629-0	ENSACAT00000016629, ENSACAT00000057726
OG0008466	augTMR-ENSACAT00000016985-0	ENSACAT00000016985
OG0008467	ENSACAT00000017001-0	ENSACAT00000017001
OG0008468	ENSACAT00000017040-0	ENSACAT00000017040
OG0008469	ENSACAT00000009115-0	ENSACAT00000009115
OG0008470	augTMR-ENSACAT00000009062-0	ENSACAT00000009062
OG0008471	augTM-ENSACAT00000008995-3	ENSACAT00000008995
OG0008473	ENSACAT00000003383-0	ENSACAT00000003383
OG0008474	augTMR-ENSACAT00000003394-0	ENSACAT00000003394
OG0008475	augTMR-ENSACAT00000014312-0	ENSACAT00000014312
OG0008476	augTM-ENSACAT00000014325-0	ENSACAT00000014325
OG0008479	augTM-ENSACAT00000015602-1	ENSACAT00000015602, ENSACAT00000055371
OG0008480	augTM-ENSACAT00000015694-0, augTM-ENSACAT00000029391-0	ENSACAT00000015694
OG0008482	augTM-ENSACAT00000016042-0	ENSACAT00000038641
OG0008484	ENSACAT00000014055-1	ENSACAT00000045282, ENSACAT00000014055
OG0008485	augTM-ENSACAT00000014223-1	ENSACAT00000014223
OG0008486	augTM-ENSACAT00000012740-0	ENSACAT00000012740
OG0008487	augTM-ENSACAT00000029610-1	ENSACAT00000029610
OG0008488	ENSACAT00000012343-0	ENSACAT00000012343
OG0008490	augTMR-ENSACAT00000029562-0	ENSACAT00000009343
OG0008491	augTM-ENSACAT00000009381-0	ENSACAT00000009381
OG0008492	augTM-ENSACAT00000009524-0	ENSACAT00000050073
OG0008493	augTMR-ENSACAT00000003013-0	ENSACAT00000003013
OG0008494	augTMR-ENSACAT00000002898-1	ENSACAT00000002898
OG0008495	augTM-ENSACAT00000002782-0	ENSACAT00000002782
OG0008497	augTM-ENSACAT00000002736-0	ENSACAT00000002736
OG0008498	augTM-ENSACAT00000002619-0	ENSACAT00000002619
OG0008499	augTM-ENSACAT00000002238-0	ENSACAT00000058308
OG0008500	augTM-ENSACAT00000002214-0	ENSACAT00000002214
OG0008503	augTMR-ENSACAT00000001664-0	ENSACAT00000001664
OG0008504	augTM-ENSACAT00000001629-0	ENSACAT00000001629
OG0008505	augTMR-ENSACAT00000001606-0	ENSACAT00000001606
OG0008506	augCGP-4434.t1	ENSACAT00000053456
OG0008507	augTM-ENSACAT00000001134-0	ENSACAT00000001134
OG0008508	augTM-ENSACAT00000000663-0	ENSACAT00000000663
OG0008512	augTMR-ENSACAT00000013784-0	ENSACAT00000013784
OG0008513	augTM-ENSACAT00000013625-0	ENSACAT00000013625
OG0008516	ENSACAT00000030019-0	ENSACAT00000045988
OG0008518	augTM-ENSACAT00000003774-0	ENSACAT00000058789
OG0008519	ENSACAT00000004254-0	ENSACAT00000004254
OG0008520	augTM-ENSACAT00000004482-0	ENSACAT00000004482
OG0008521	ENSACAT00000003784-0	ENSACAT00000003784
OG0008522	ENSACAT00000003770-0	ENSACAT00000003770
OG0008523	ENSACAT00000028303-0	ENSACAT00000028303
OG0008525	augTMR-ENSACAT00000003343-0	ENSACAT00000048484, ENSACAT00000003343
OG0008527	augTM-ENSACAT00000003219-0	ENSACAT00000003219
OG0008529	ENSACAT00000003197-0	ENSACAT00000003197
OG0008531	augTM-ENSACAT00000006044-0	ENSACAT00000006044
OG0008532	augTM-ENSACAT00000024734-4	ENSACAT00000058298, ENSACAT00000024734
OG0008533	ENSACAT00000006624-0	ENSACAT00000006624
OG0008537	augTMR-ENSACAT00000000637-0	ENSACAT00000000637
OG0008539	augTM-ENSACAT00000006644-0	ENSACAT00000006644
OG0008540	augTMR-ENSACAT00000006605-0	ENSACAT00000045288
OG0008541	augTMR-ENSACAT00000006365-0	ENSACAT00000006365
OG0008542	augTM-ENSACAT00000006351-1	ENSACAT00000006351
OG0008544	ENSACAT00000002298-0	ENSACAT00000002298
OG0008545	augTM-ENSACAT00000012569-0	ENSACAT00000012569
OG0008546	augTM-ENSACAT00000002764-0	ENSACAT00000052616
OG0008548	augTM-ENSACAT00000002382-0	ENSACAT00000002382
OG0008549	ENSACAT00000002318-0	ENSACAT00000002318
OG0008550	ENSACAT00000002242-2	ENSACAT00000002242
OG0008551	augTM-ENSACAT00000001827-0	ENSACAT00000042353
OG0008552	augTMR-ENSACAT00000001768-0	ENSACAT00000001768
OG0008553	ENSACAT00000001658-0	ENSACAT00000001658
OG0008554	augTM-ENSACAT00000026436-0	ENSACAT00000054547
OG0008556	ENSACAT00000029923-0	ENSACAT00000001245
OG0008557	augTM-ENSACAT00000012510-1	ENSACAT00000012510
OG0008558	augTM-ENSACAT00000029336-0	ENSACAT00000012516, ENSACAT00000045166
OG0008560	augTM-ENSACAT00000007816-0	ENSACAT00000007816
OG0008561	augTM-ENSACAT00000007808-0	ENSACAT00000007808
OG0008562	augTM-ENSACAT00000007757-0	ENSACAT00000007757
OG0008563	ENSACAT00000006062-1	ENSACAT00000007723
OG0008564	augTM-ENSACAT00000011287-0	ENSACAT00000011287
OG0008565	ENSACAT00000011595-0	ENSACAT00000011595
OG0008566	augTMR-ENSACAT00000022315-0	ENSACAT00000056060
OG0008568	augTMR-ENSACAT00000012321-0	ENSACAT00000012321
OG0008569	augTM-ENSACAT00000002099-0	ENSACAT00000002099
OG0008570	augTM-ENSACAT00000002165-0	ENSACAT00000002165
OG0008571	augCGP-11689.t1	ENSACAT00000012380
OG0008572	augTM-ENSACAT00000012269-0	ENSACAT00000054645
OG0008573	augTMR-ENSACAT00000014834-0	ENSACAT00000014834
OG0008574	augTMR-ENSACAT00000012295-0	ENSACAT00000012295
OG0008576	ENSACAT00000012368-0	ENSACAT00000012368
OG0008577	ENSACAT00000012662-0	ENSACAT00000012662
OG0008578	augTM-ENSACAT00000012690-0	ENSACAT00000012690
OG0008580	augTM-ENSACAT00000022435-0	ENSACAT00000050165
OG0008581	augTM-ENSACAT00000013017-0	ENSACAT00000013017
OG0008582	ENSACAT00000029489-7	ENSACAT00000053158, ENSACAT00000036799
OG0008583	augTM-ENSACAT00000004556-0	ENSACAT00000004556
OG0008584	augTM-ENSACAT00000003939-0	ENSACAT00000003939
OG0008585	ENSACAT00000003524-0	ENSACAT00000003524
OG0008586	ENSACAT00000003539-0	ENSACAT00000003539
OG0008588	augTMR-ENSACAT00000003691-0	ENSACAT00000003691
OG0008591	augTMR-ENSACAT00000002315-1	ENSACAT00000002315
OG0008592	ENSACAT00000002335-0	ENSACAT00000040350
OG0008595	ENSACAT00000003089-0	ENSACAT00000003089
OG0008596	augTMR-ENSACAT00000003175-0	ENSACAT00000055036
OG0008597	ENSACAT00000003214-0	ENSACAT00000003214
OG0008598	ENSACAT00000029232-0	ENSACAT00000029232
OG0008599	augCGP-5424.t1	ENSACAT00000043729
OG0008600	augTM-ENSACAT00000013984-0	ENSACAT00000013984, ENSACAT00000051601
OG0008601	augTM-ENSACAT00000014236-0	ENSACAT00000058115
OG0008602	ENSACAT00000014302-0	ENSACAT00000056746
OG0008603	augTM-ENSACAT00000014819-1	ENSACAT00000014819
OG0008604	augTM-ENSACAT00000014791-1	ENSACAT00000014791
OG0008605	augTMR-ENSACAT00000012579-0	ENSACAT00000046607
OG0008606	augTM-ENSACAT00000012475-0	ENSACAT00000012475
OG0008607	augTM-ENSACAT00000012398-0	ENSACAT00000051221
OG0008608	augTM-ENSACAT00000030599-0	ENSACAT00000037682, ENSACAT00000014715
OG0008609	ENSACAT00000011658-0	ENSACAT00000030574
OG0008610	augTM-ENSACAT00000009100-0	ENSACAT00000015199
OG0008613	ENSACAT00000013278-0	ENSACAT00000013278
OG0008615	ENSACAT00000008609-0	ENSACAT00000008609
OG0008616	ENSACAT00000000785-0	ENSACAT00000000785
OG0008618	augTM-ENSACAT00000015764-1	ENSACAT00000015764
OG0008619	ENSACAT00000014227-0	ENSACAT00000014227
OG0008622	augTMR-ENSACAT00000000309-0	ENSACAT00000000309
OG0008623	ENSACAT00000005325-0	ENSACAT00000005325
OG0008624	ENSACAT00000005288-1	ENSACAT00000005288
OG0008625	augTM-ENSACAT00000005135-1	ENSACAT00000005135
OG0008626	ENSACAT00000003566-0	ENSACAT00000003566
OG0008628	ENSACAT00000003752-0	ENSACAT00000003752
OG0008629	augTM-ENSACAT00000021058-0	ENSACAT00000058455
OG0008630	augTMR-ENSACAT00000017477-0	ENSACAT00000017477
OG0008631	ENSACAT00000017306-0	ENSACAT00000017306
OG0008635	augTM-ENSACAT00000000181-0	ENSACAT00000000181
OG0008636	ENSACAT00000000166-0	ENSACAT00000000166
OG0008637	ENSACAT00000000155-0	ENSACAT00000000155
OG0008638	augTMR-ENSACAT00000000130-0	ENSACAT00000000130
OG0008639	augTMR-ENSACAT00000012810-0	ENSACAT00000012810
OG0008640	augTMR-ENSACAT00000030052-0	ENSACAT00000044690
OG0008642	augTM-ENSACAT00000012359-0	ENSACAT00000012359
OG0008643	augTMR-ENSACAT00000012173-0	ENSACAT00000012173
OG0008644	augTM-ENSACAT00000014743-0	ENSACAT00000014743
OG0008645	augTM-ENSACAT00000014156-1	ENSACAT00000014156
OG0008646	ENSACAT00000014122-1	ENSACAT00000014122
OG0008647	ENSACAT00000014047-0	ENSACAT00000014047
OG0008649	augTM-ENSACAT00000030189-1	ENSACAT00000045716
OG0008650	augTMR-ENSACAT00000013504-0	ENSACAT00000013504
OG0008651	ENSACAT00000016374-0	ENSACAT00000052242, ENSACAT00000016374
OG0008652	augTMR-ENSACAT00000016289-0	ENSACAT00000043456
OG0008653	ENSACAT00000000899-0	ENSACAT00000000899
OG0008654	augTM-ENSACAT00000000666-0	ENSACAT00000000666
OG0008655	augTM-ENSACAT00000000658-0	ENSACAT00000000658
OG0008656	augTM-ENSACAT00000000550-0	ENSACAT00000000550
OG0008657	augTM-ENSACAT00000016870-1	ENSACAT00000016870
OG0008658	augTM-ENSACAT00000016733-1	ENSACAT00000016733
OG0008659	augTM-ENSACAT00000016640-0	ENSACAT00000016640
OG0008661	augTM-ENSACAT00000016595-0	ENSACAT00000016595, ENSACAT00000044223
OG0008663	ENSACAT00000011524-0	ENSACAT00000011524
OG0008664	ENSACAT00000005660-0	ENSACAT00000005660
